session_id,subject_id,time_ms,dx,dy
session_003,candidate_09,53217.1,-0.238281,0
session_003,candidate_09,53233.7,0,0.238281
session_003,candidate_09,53251.3,0,0.515625
session_003,candidate_09,53268,0,0.828125
session_003,candidate_09,53301.4,0,1.02344
session_003,candidate_09,53317.4,0,0.511719
session_003,candidate_09,53334.3,0.257812,0.515625
session_003,candidate_09,53351.5,0.257812,0.257812
session_003,candidate_09,53384.8,0,2.59375
session_003,candidate_09,53401.4,0,1.875
session_003,candidate_09,53434.7,-0.859375,3.07031
session_003,candidate_09,53467.9,-1.07422,1.08594
session_003,candidate_09,53484.5,-0.835938,0
session_003,candidate_09,53518,-1.98047,0
session_003,candidate_09,53551.4,-2.86719,-1.72266
session_003,candidate_09,53568,-1.14844,0
session_003,candidate_09,53584.7,-0.574219,0
session_003,candidate_09,53618,-3.60156,0.3125
session_003,candidate_09,53634.7,-1.51562,0.882812
session_003,candidate_09,53651.3,-1.51562,0.882812
session_003,candidate_09,53684,-2.66406,0.882812
session_003,candidate_09,53701.3,-0.835938,0
session_003,candidate_09,53717.9,-0.835938,0
session_003,candidate_09,53751.3,-0.785156,0
session_003,candidate_09,53768,-0.507812,0
session_003,candidate_09,53800.8,-0.242188,0
session_003,candidate_09,53818,-0.242188,0
session_003,candidate_09,53851.4,-0.242188,0
session_003,candidate_09,53867.5,-0.242188,0
session_003,candidate_09,53901.4,-0.238281,0
session_003,candidate_09,53934.6,-0.242188,0
session_003,candidate_09,54001.4,-0.234375,0
session_003,candidate_09,54184.1,0.230469,0
session_003,candidate_09,54201.3,0.242188,0
session_003,candidate_09,54218,0.527344,-0.574219
session_003,candidate_09,54235.1,0.257812,-0.261719
session_003,candidate_09,54268,1.02734,-1.30469
session_003,candidate_09,54284.6,0.257812,-0.523438
session_003,candidate_09,54301.4,0.257812,0
session_003,candidate_09,54334,0.234375,-0.238281
session_003,candidate_09,54368,0.234375,0
session_003,candidate_09,54401.3,0.238281,-0.242188
session_003,candidate_09,54418,0.5,-0.507812
session_003,candidate_09,54434.8,0.257812,-0.523438
session_003,candidate_09,54451.3,0.828125,-1.41016
session_003,candidate_09,54468,0.570312,-1.14844
session_003,candidate_09,54484.7,0.59375,-1.51172
session_003,candidate_09,54501.3,0.257812,-0.832031
session_003,candidate_09,54518,0.285156,-1.14844
session_003,candidate_09,54534.7,0,-0.523438
session_003,candidate_09,54551.4,0,-0.832031
session_003,candidate_09,54568,0,-0.246094
session_003,candidate_09,54584.4,0,-0.523438
session_003,candidate_09,54601.4,0,-0.523438
session_003,candidate_09,54633.8,-0.523438,-0.507812
session_003,candidate_09,54650.9,-0.523438,-0.261719
session_003,candidate_09,54668.1,-0.519531,0
session_003,candidate_09,54684.6,-0.261719,-0.261719
session_003,candidate_09,54701.3,-0.246094,0
session_003,candidate_09,54718.1,-0.246094,0
session_003,candidate_09,54734.6,-0.507812,0
session_003,candidate_09,54751.3,-0.246094,0
session_003,candidate_09,54767.9,-0.246094,0
session_003,candidate_09,54801.3,-0.769531,0
session_003,candidate_09,54818.1,-0.261719,0
session_003,candidate_09,54834.7,-0.246094,0
session_003,candidate_09,54851.3,-0.242188,0
session_003,candidate_09,54951.4,0.488281,0
session_003,candidate_09,54984.7,1.33984,0.511719
session_003,candidate_09,55017.3,2.28125,1.14062
session_003,candidate_09,55034.7,0.824219,0.253906
session_003,candidate_09,55051.4,1.14062,0.570312
session_003,candidate_09,55068.1,1.14062,0.285156
session_003,candidate_09,55084.7,1.14062,0
session_003,candidate_09,55101.3,1.50781,0
session_003,candidate_09,55118.1,0.824219,0
session_003,candidate_09,55134.7,1.14062,0
session_003,candidate_09,55151.5,0.515625,0
session_003,candidate_09,55168.1,0.515625,0
session_003,candidate_09,55184.8,0.257812,-0.261719
session_003,candidate_09,55218.1,0.257812,-0.769531
session_003,candidate_09,55234.8,0,-0.835938
session_003,candidate_09,55251.5,0,-0.835938
session_003,candidate_09,55268.2,0,-0.835938
session_003,candidate_09,55300.4,0,-1.35938
session_003,candidate_09,55317.1,0,-0.835938
session_003,candidate_09,55334.7,0,-0.523438
session_003,candidate_09,55351.4,0,-0.785156
session_003,candidate_09,55383.8,0,-0.507812
session_003,candidate_09,55401.4,0,-0.246094
session_003,candidate_09,55418.2,0,-0.507812
session_003,candidate_09,55434.3,0,-0.523438
session_003,candidate_09,55451.2,0,-0.246094
session_003,candidate_09,55484.4,0.5,-0.769531
session_003,candidate_09,55517.9,0.238281,-0.242188
session_003,candidate_09,55551.2,0.238281,0
session_003,candidate_09,55567.8,0.238281,0
session_003,candidate_09,55617.8,0.476562,0
session_003,candidate_09,55634.5,0.5,0
session_003,candidate_09,55667.8,0.757812,0
session_003,candidate_09,55701.2,1.03125,0
session_003,candidate_09,55733.6,0.5,-0.523438
session_003,candidate_09,55767.7,0,-0.238281
session_003,candidate_09,55816.9,-0.238281,0
session_003,candidate_09,55834.4,-1.125,1.14062
session_003,candidate_09,55851,-0.601562,1.50391
session_003,candidate_09,55867.8,-1.19922,1.50391
session_003,candidate_09,55885.3,-1.25391,1.87109
session_003,candidate_09,55917.8,-3.58594,3.19922
session_003,candidate_09,55934.8,-5.10156,3.39844
session_003,candidate_09,55950.9,-6.33594,4.06641
session_003,candidate_09,55967.7,-8.20312,4.85938
session_003,candidate_09,55984.4,-10.7344,5.89453
session_003,candidate_09,56001.1,-12.7305,7.52734
session_003,candidate_09,56017.7,-12.4219,6.20312
session_003,candidate_09,56034.5,-6.10156,2.76953
session_003,candidate_09,56051.1,-16.3555,6.34766
session_003,candidate_09,56067.7,-9.41406,2.48438
session_003,candidate_09,56085.4,-5.47266,1.26953
session_003,candidate_09,56101,-7.66406,1.42188
session_003,candidate_09,56117.7,-5.94922,1.26953
session_003,candidate_09,56135.2,-8.0625,1.4375
session_003,candidate_09,56151.3,-5.95312,1.26953
session_003,candidate_09,56167.8,-4.98438,0.789062
session_003,candidate_09,56184.4,-5.94531,0.84375
session_003,candidate_09,56201.9,-5.35938,0.816406
session_003,candidate_09,56234.4,-6.90625,0.734375
session_003,candidate_09,56251.2,-2.73438,0.339844
session_003,candidate_09,56267.7,-2.82422,0.625
session_003,candidate_09,56284.3,-1.14453,0.285156
session_003,candidate_09,56301.3,-1.87891,0.621094
session_003,candidate_09,56317.3,-1.14453,0.566406
session_003,candidate_09,56334.4,-1.51562,0.597656
session_003,candidate_09,56351.1,-1.14844,0.570312
session_003,candidate_09,56368.5,-0.832031,0.539062
session_003,candidate_09,56401.1,-1.35547,0
session_003,candidate_09,56517,0.113281,0
session_003,candidate_09,56533.8,4.74219,-0.578125
session_003,candidate_09,56551.4,14.0742,-3.21875
session_003,candidate_09,56568.1,26.1289,-8.10938
session_003,candidate_09,56584.8,37.8242,-12.3633
session_003,candidate_09,56601.4,44.4062,-14.9102
session_003,candidate_09,56618.2,39.3672,-13.2539
session_003,candidate_09,56634.8,42.6016,-14.9609
session_003,candidate_09,56651.4,39.4102,-13.8438
session_003,candidate_09,56668.2,35.7656,-12.6914
session_003,candidate_09,56684.8,35.7734,-13.6914
session_003,candidate_09,56701.4,29.4688,-12.168
session_003,candidate_09,56718.1,31.9805,-14.418
session_003,candidate_09,56734.7,28.0234,-13.4453
session_003,candidate_09,56751.5,25.7305,-12.1484
session_003,candidate_09,56768.1,26.6484,-10.7969
session_003,candidate_09,56784.7,20.6406,-6.49609
session_003,candidate_09,56801.4,15.0586,-3.76172
session_003,candidate_09,56818.1,13.8633,-3.61719
session_003,candidate_09,56834.8,10.7031,-3.54688
session_003,candidate_09,56850.6,9.55469,-3.92578
session_003,candidate_09,56868.1,9.89844,-4.58984
session_003,candidate_09,56884,10.1758,-5.51172
session_003,candidate_09,56901.4,9.48047,-5.96484
session_003,candidate_09,56917.5,8.84375,-6.37891
session_003,candidate_09,56934.7,8.80469,-7.69922
session_003,candidate_09,56950.9,9.24219,-10.2891
session_003,candidate_09,56968.2,9.43359,-11.1094
session_003,candidate_09,56984.8,7.20312,-8.02734
session_003,candidate_09,57001.5,4.52734,-5.21094
session_003,candidate_09,57018.2,2.9375,-3.58984
session_003,candidate_09,57051.6,1.70312,-2.28125
session_003,candidate_09,57268.2,-19.5703,4.41797
session_003,candidate_09,57283.8,-22.5469,9.15625
session_003,candidate_09,57301.4,-17.8516,7.01953
session_003,candidate_09,57318.9,-36.9727,14.5898
session_003,candidate_09,57334.9,-36.3594,17.3086
session_003,candidate_09,57351.5,-35.3672,18.9023
session_003,candidate_09,57368.2,-37.1523,16.4219
session_003,candidate_09,57383.6,-36.1016,16.3398
session_003,candidate_09,57401.3,-29.7578,11.7461
session_003,candidate_09,57417.9,-19.5977,8.23047
session_003,candidate_09,57434.3,-30.4922,12.7891
session_003,candidate_09,57451.5,-24.8164,10.9375
session_003,candidate_09,57468.1,-24.8203,11.6758
session_003,candidate_09,57483.5,-27.3906,11.4102
session_003,candidate_09,57500.4,-16.7266,4.98438
session_003,candidate_09,57518,-17.375,4.96094
session_003,candidate_09,57534.5,-15.4062,3.54688
session_003,candidate_09,57551.1,-19.1797,6.63281
session_003,candidate_09,57567.8,-16.1562,6.83594
session_003,candidate_09,57584.5,-13.3867,6.44531
session_003,candidate_09,57601.4,-15.1758,7.26953
session_003,candidate_09,57618.7,-16.8945,8.15625
session_003,candidate_09,57634.6,-4.57812,2.53906
session_003,candidate_09,57651.4,-12.9062,7.41797
session_003,candidate_09,57666.9,-4.57812,2.53906
session_003,candidate_09,57683.5,-7.69531,4.80469
session_003,candidate_09,57701.2,-10.1758,6.46484
session_003,candidate_09,57717.8,-5.67188,3.47266
session_003,candidate_09,57735.3,-4.48047,2.45703
session_003,candidate_09,57751.1,-5.80859,3.02734
session_003,candidate_09,57768.1,-4.75,2.36719
session_003,candidate_09,57784.4,-3.83594,2.69141
session_003,candidate_09,57801.3,-4.37109,2.77344
session_003,candidate_09,57818,-3.57812,3.14453
session_003,candidate_09,57834.4,-5.91797,4.58203
session_003,candidate_09,57851.1,-3.15234,3.14453
session_003,candidate_09,57867.8,-3.82422,2.68359
session_003,candidate_09,57884.4,-2.39453,1.70312
session_003,candidate_09,57901.3,-1.51562,0.597656
session_003,candidate_09,57917.7,-0.835938,0.542969
session_003,candidate_09,57934.5,-0.523438,0
session_003,candidate_09,57951.1,-0.523438,0
session_003,candidate_09,57967.7,-0.246094,0
session_003,candidate_09,58017.9,0,-0.121094
session_003,candidate_09,58084,0.914062,-0.121094
session_003,candidate_09,58101.3,6.15625,0
session_003,candidate_09,58118,19.4062,0
session_003,candidate_09,58133.7,30.8828,0
session_003,candidate_09,58151.4,38.2031,-0.949219
session_003,candidate_09,58167.1,47.2461,-3.51172
session_003,candidate_09,58183.7,52.5977,-5.39844
session_003,candidate_09,58201.1,46.332,-3.23047
session_003,candidate_09,58218,42.707,-0.394531
session_003,candidate_09,58251.2,41.668,0
session_003,candidate_09,58267.9,65.7812,3.77344
session_003,candidate_09,58284.7,21.832,2.89453
session_003,candidate_09,58301.2,17.6328,1.73047
session_003,candidate_09,58318,16.6016,1.25391
session_003,candidate_09,58334.6,13.668,1.125
session_003,candidate_09,58350.8,11.9141,1.10156
session_003,candidate_09,58367.9,10.9297,1.0625
session_003,candidate_09,58383.6,9.54297,0.761719
session_003,candidate_09,58400.3,9.21875,0.511719
session_003,candidate_09,58417,9.61719,0.730469
session_003,candidate_09,58434.8,9.20703,0.738281
session_003,candidate_09,58450.6,8.45312,0.464844
session_003,candidate_09,58467.9,8.02734,0.191406
session_003,candidate_09,58484.7,8.09766,0
session_003,candidate_09,58500.8,8.49219,0
session_003,candidate_09,58518,8.77734,-0.667969
session_003,candidate_09,58534.6,9.26172,-2.125
session_003,candidate_09,58551.4,10.0117,-3.51953
session_003,candidate_09,58568,10.9766,-4.69141
session_003,candidate_09,58584.7,10.7227,-5.52734
session_003,candidate_09,58600.4,9.08594,-5.69531
session_003,candidate_09,58618,7.00391,-4.75
session_003,candidate_09,58634.7,5.23047,-3.58984
session_003,candidate_09,58651.4,4.69531,-3.29297
session_003,candidate_09,58668,4.26953,-2.69141
session_003,candidate_09,58700.4,6.59766,-2.99219
session_003,candidate_09,58718,1.98047,-0.703125
session_003,candidate_09,58734.7,1.39844,-0.589844
session_003,candidate_09,58751.5,1.20703,-0.558594
session_003,candidate_09,58767.7,0.535156,0
session_003,candidate_09,58951.2,-4.32812,0
session_003,candidate_09,58968,-11.7461,0
session_003,candidate_09,58985.5,-47.625,0
session_003,candidate_09,59001.7,-21.6211,0
session_003,candidate_09,59018.1,-51.5586,0
session_003,candidate_09,59034.8,-81.7031,0
session_003,candidate_09,59050.7,-62.4102,0
session_003,candidate_09,59068.3,-61.9141,1.07031
session_003,candidate_09,59084.6,-43.4453,1.77344
session_003,candidate_09,59101.4,-51.457,1.9375
session_003,candidate_09,59118,-38.6914,1.71484
session_003,candidate_09,59134.7,-23.0625,1.35156
session_003,candidate_09,59151.3,-20.5117,1.3125
session_003,candidate_09,59168,-10.6758,0.589844
session_003,candidate_09,59184.7,-13.7734,0
session_003,candidate_09,59201.3,-7.94141,0
session_003,candidate_09,59218,-7.24609,0
session_003,candidate_09,59234,-4.82422,0
session_003,candidate_09,59251.1,-4.76562,0
session_003,candidate_09,59267.8,-2.78906,0
session_003,candidate_09,59284.9,-1.88281,-0.316406
session_003,candidate_09,59317.8,-1.67188,-0.289062
session_003,candidate_09,59335.1,-0.835938,0
session_003,candidate_09,59367.7,-3.02344,0
session_003,candidate_09,59384.5,-2.30859,0.652344
session_003,candidate_09,59401.1,-4.23047,0.761719
session_003,candidate_09,59417.9,-4.82422,2.01172
session_003,candidate_09,59434.5,-3.74609,1.86719
session_003,candidate_09,59451.3,-7.88672,4.14453
session_003,candidate_09,59467.8,-2.38281,0.792969
session_003,candidate_09,59485.4,-8.39062,2.94141
session_003,candidate_09,59501,-5.35547,1.63672
session_003,candidate_09,59517.9,-4.33594,1.18359
session_003,candidate_09,59534.5,-4.19531,1.12109
session_003,candidate_09,59551.1,-3.74219,0.730469
session_003,candidate_09,59568.8,-2.78906,0.367188
session_003,candidate_09,59601.2,-2.45312,0
session_003,candidate_09,59634.5,-0.125,0
session_003,candidate_09,59750.6,0.597656,0
session_003,candidate_09,59768,6.35938,0
session_003,candidate_09,59784.7,18.043,-0.15625
session_003,candidate_09,59801.4,34.7383,-2.40234
session_003,candidate_09,59818.1,46.4375,-4.16016
session_003,candidate_09,59834.7,50.2656,-3.88672
session_003,candidate_09,59851.4,51.1328,-4.19141
session_003,candidate_09,59868.1,54.6211,-4.96484
session_003,candidate_09,59884.7,47.7344,-4.07422
session_003,candidate_09,59901.5,38.8984,-3.44922
session_003,candidate_09,59918,38.4805,-5.44141
session_003,candidate_09,59934.8,32.8125,-6.64453
session_003,candidate_09,59951.4,27.1641,-7
session_003,candidate_09,59968.1,25.3711,-8.05859
session_003,candidate_09,59983.7,20.6953,-7.39453
session_003,candidate_09,60001.4,16.4961,-6.62891
session_003,candidate_09,60017.1,17.1562,-6.76562
session_003,candidate_09,60034.7,14.7656,-5.53516
session_003,candidate_09,60051.5,12.0625,-4.47656
session_003,candidate_09,60067.1,9.64844,-4.0625
session_003,candidate_09,60083.8,7.20703,-3.38281
session_003,candidate_09,60101.4,5.24219,-2.85156
session_003,candidate_09,60118,5.00391,-3.56641
session_003,candidate_09,60134.7,5.61719,-4.44531
session_003,candidate_09,60150.7,5.96875,-4.82422
session_003,candidate_09,60168.1,4.85547,-4.58594
session_003,candidate_09,60184.7,3.93359,-4.14453
session_003,candidate_09,60201.4,2.96484,-3.51172
session_003,candidate_09,60234.7,1.875,-3
session_003,candidate_09,60251.4,0.105469,-0.507812
session_003,candidate_09,60330.5,0.335938,-0.222656
session_003,candidate_09,60368,2.03906,-0.34375
session_003,candidate_09,60549,-0.234375,0
session_003,candidate_09,60568,-7.46875,0
session_003,candidate_09,60584.5,-13.2812,2.77344
session_003,candidate_09,60602.1,-28.3242,7.01172
session_003,candidate_09,60618.4,-17.1172,4.07422
session_003,candidate_09,60633.6,-55.793,10.9805
session_003,candidate_09,60651.5,-35.7578,4.98438
session_003,candidate_09,60668,-56.8398,9.13281
session_003,candidate_09,60683.6,-53.2812,10.8477
session_003,candidate_09,60700.4,-56.8438,13.1875
session_003,candidate_09,60718.1,-36.2227,7.53516
session_003,candidate_09,60734.7,-41.8516,8.87109
session_003,candidate_09,60751.4,-32.6641,7.15625
session_003,candidate_09,60768,-26.4375,5.85938
session_003,candidate_09,60784.7,-19.0938,4
session_003,candidate_09,60800.8,-20.3203,4.57422
session_003,candidate_09,60818.1,-24.0938,3.63281
session_003,candidate_09,60834.4,-8.28516,0.929688
session_003,candidate_09,60851.7,-11.1016,0
session_003,candidate_09,60867.8,-7.95312,0
session_003,candidate_09,60884.5,-4.78906,0.785156
session_003,candidate_09,60901.1,-5.35938,0.394531
session_003,candidate_09,60917.7,-4.76562,0.789062
session_003,candidate_09,60934.4,-3.69531,0.734375
session_003,candidate_09,60951.6,-5.35938,1.64062
session_003,candidate_09,60967.7,-3.19531,1.07422
session_003,candidate_09,60984.4,-4.21875,0.761719
session_003,candidate_09,61001.1,-3.6875,0
session_003,candidate_09,61017.9,-3.21484,0
session_003,candidate_09,61034.5,-2.73047,0
session_003,candidate_09,61051.1,-3.69531,0
session_003,candidate_09,61068,-4.21094,0
session_003,candidate_09,61084.5,-4.21875,0
session_003,candidate_09,61101.2,-3.21094,0
session_003,candidate_09,61117.8,-2.30859,0
session_003,candidate_09,61134.5,-1.14453,0
session_003,candidate_09,61151.1,-0.523438,0
session_003,candidate_09,61167.8,-0.261719,0
session_003,candidate_09,61184.5,0,0.5
session_003,candidate_09,61201.2,-0.261719,0.515625
session_003,candidate_09,61217.8,0,0.515625
session_003,candidate_09,61234.8,0,0.253906
session_003,candidate_09,61268,0,0.121094
